write_info	1.0
write_demog	1.0
write_epi	1.0
write_final	1.0
Nsets	5.0
Nreps	10.0
dur_p	0.25
Dmax	25.4
D50	3058.0
Dk	0.41
dur_d	0.75
beta_p	2.76
betamax	0.317
beta50	13938.0
betak	1.02
beta_d	0.76
rho	3.46
lifeExpectancy	50.0
dt	0.01
start_time	-5.0
report_from	-2.0
report_every	0.1
end_time	20.0
set	1
pop_size	1000.0
sigma_e	0.5
sigma_m	0.3
start_mu	4.5
contact_rate	0.5
proportionCore	0.2
nonCore_rateMultiplier	0.3
assortativity	0.8
rep	1
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
16.9	45	1	203	41	0	4.01558840116
17.0	44	1	202	39	0	3.99769495323
17.1	43	1	198	38	0	4.00414399363
17.2	45	0	192	37	0	4.00389202058
17.3	44	0	193	37	0	4.00466080684
17.4	43	1	191	37	0	3.99755231226
17.5	43	4	191	37	0	3.99642349005
17.6	42	4	192	35	0	3.99778750195
17.7	40	4	192	34	0	3.99970801669
17.8	37	4	193	33	0	3.99893275629
17.9	38	4	191	33	0	3.99897719438
18.0	39	3	188	34	0	4.00718626301
18.1	40	3	185	34	0	4.0109021193
18.2	39	4	183	33	1	4.00312818592
18.3	41	4	178	33	1	3.98547144701
18.4	40	4	180	32	0	3.98982586712
18.5	42	3	178	32	0	3.98570794057
18.6	43	3	177	31	1	3.98396897498
18.7	41	2	178	32	1	3.97965013759
18.8	40	2	178	30	0	3.97006214244
18.9	40	2	174	30	0	3.9736515999
19.0	41	2	174	29	0	3.97056098287
19.1	41	2	174	28	1	3.96192474171
19.2	38	3	175	28	0	3.95515436784
19.3	37	3	176	28	0	3.95451466756
19.4	40	3	174	28	0	3.94818948535
19.5	45	3	171	27	1	3.95421182875
19.6	45	2	171	27	0	3.96493157961
19.7	45	1	171	27	0	3.97822658413
19.8	43	2	169	26	0	3.96191710807
19.9	44	2	166	26	0	3.9617040054
20.0	44	2	167	25	0	3.95668683546
rep	2
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	789	210	0	0	0	0
-1.9	791	210	0	0	0	0
-1.8	794	211	0	0	0	0
-1.7	793	210	0	0	0	0
-1.6	790	210	0	0	0	0
-1.5	789	209	0	0	0	0
-1.4	792	207	0	0	0	0
-1.3	792	207	0	0	0	0
-1.2	792	207	0	0	0	0
-1.1	793	205	0	0	0	0
-1.0	794	205	0	0	0	0
-0.9	794	205	0	0	0	0
-0.8	795	205	0	0	0	0
-0.7	798	205	0	0	0	0
-0.6	798	205	0	0	0	0
-0.5	797	205	0	0	0	0
-0.4	795	205	0	0	0	0
-0.3	794	205	0	0	0	0
-0.2	794	205	0	0	0	0
-0.1	795	204	0	0	0	0
-6.23077978101e-14	792	205	1	0	0	3.62933778461
0.0999999999999	793	206	1	0	0	3.62933778461
0.2	793	207	1	0	0	3.62933778461
0.3	792	207	1	0	0	3.62933778461
0.4	791	206	1	0	0	3.62933778461
0.5	791	207	1	0	0	3.62933778461
0.6	791	207	1	0	0	3.62933778461
0.7	793	207	1	0	0	3.62933778461
0.8	795	208	1	0	0	3.62933778461
0.9	796	210	1	0	0	3.62933778461
1.0	794	210	1	0	0	3.62933778461
1.1	794	211	1	0	0	3.62933778461
1.2	794	210	1	0	0	3.62933778461
1.3	794	209	1	0	0	3.62933778461
1.4	795	208	1	0	0	3.62933778461
1.5	795	209	1	0	0	3.62933778461
1.6	794	209	1	0	0	3.62933778461
1.7	792	209	1	0	0	3.62933778461
1.8	789	209	1	0	0	3.62933778461
1.9	789	210	1	0	0	3.62933778461
2.0	789	211	1	0	0	3.62933778461
2.1	789	210	1	0	0	3.62933778461
2.2	790	210	1	0	0	3.62933778461
2.3	789	210	1	0	0	3.62933778461
2.4	788	210	1	0	0	3.62933778461
2.5	787	210	2	0	0	4.2774697445
2.6	788	210	2	0	0	4.2774697445
2.7	788	210	2	0	0	4.2774697445
2.8	789	209	2	0	0	4.2774697445
2.9	791	209	2	0	0	4.2774697445
3.0	791	209	2	0	0	4.2774697445
3.1	790	208	2	0	0	4.2774697445
3.2	790	208	2	0	0	4.2774697445
3.3	789	207	2	0	0	4.2774697445
3.4	788	207	2	0	0	4.2774697445
3.5	790	207	2	0	0	4.2774697445
3.6	793	206	2	0	0	4.2774697445
3.7	794	206	2	0	0	4.2774697445
3.8	796	206	2	0	0	4.2774697445
3.9	797	207	2	0	0	4.2774697445
4.0	795	206	2	0	0	4.2774697445
4.1	796	206	2	0	0	4.2774697445
4.2	797	206	2	0	0	4.2774697445
4.3	798	206	2	0	0	4.2774697445
4.4	801	206	2	0	0	4.2774697445
4.5	799	205	2	0	0	4.2774697445
4.6	798	205	1	0	0	4.92560170438
4.7	797	205	1	0	0	4.92560170438
4.8	797	205	1	0	0	4.92560170438
4.9	796	205	1	0	0	4.92560170438
5.0	794	205	1	0	0	4.92560170438
5.1	795	205	1	0	0	4.92560170438
5.2	798	206	1	0	0	4.92560170438
5.3	797	205	1	0	0	4.92560170438
5.4	797	205	1	0	0	4.92560170438
5.5	801	206	1	0	0	4.92560170438
5.6	802	206	1	0	1	4.92560170438
5.7	801	204	3	0	0	4.18274630056
5.8	802	205	3	0	0	4.18274630056
5.9	805	205	3	0	0	4.18274630056
6.0	806	205	3	0	0	4.18274630056
6.1	807	207	3	0	0	4.18274630056
6.2	807	207	3	0	0	4.18274630056
6.3	806	207	3	0	0	4.18274630056
6.4	806	207	3	0	0	4.18274630056
6.5	808	208	3	0	0	4.18274630056
6.6	808	208	3	0	0	4.18274630056
6.7	811	208	3	0	0	4.18274630056
6.8	811	208	3	0	0	4.18274630056
6.9	810	209	3	0	0	4.18274630056
7.0	811	209	3	0	0	4.18274630056
7.1	810	209	3	0	0	4.18274630056
7.2	810	208	3	0	0	4.18274630056
7.3	810	208	3	0	0	4.18274630056
7.4	812	208	3	0	0	4.18274630056
7.5	813	207	3	0	0	4.18274630056
7.6	813	206	4	0	0	4.27904085762
7.7	811	207	4	0	0	4.27904085762
7.8	809	207	4	0	0	4.27904085762
7.9	803	207	4	0	0	4.27904085762
8.0	803	208	4	0	0	4.27904085762
8.1	801	208	4	0	0	4.27904085762
8.2	802	208	4	0	0	4.27904085762
8.3	800	208	5	0	0	4.3165203811
8.4	798	210	5	0	0	4.3165203811
8.5	800	210	5	0	0	4.3165203811
8.6	797	210	5	0	0	4.3165203811
8.7	799	210	5	0	0	4.3165203811
8.8	797	209	6	0	0	4.206029621
8.9	797	208	6	0	0	4.206029621
9.0	795	207	7	0	0	4.2449802768
9.1	793	207	8	0	0	4.20629313044
9.2	792	206	8	0	0	4.20629313044
9.3	787	206	9	0	2	4.19757516482
9.4	782	206	14	0	1	3.95539992108
9.5	781	205	15	0	0	3.95916039297
9.6	779	205	16	0	1	3.95494048926
9.7	775	205	19	1	1	3.90366291071
9.8	774	204	20	2	0	3.92111833528
9.9	777	201	20	5	1	3.89177479316
10.0	779	199	23	7	0	3.76874165301
10.1	778	195	24	11	1	3.72815638012
10.2	773	187	28	19	0	3.57741385713
10.3	768	180	32	26	5	3.48880525493
10.4	762	164	37	41	0	3.35178417201
10.5	752	150	46	54	2	3.2864961198
10.6	740	128	55	76	1	3.19345424423
10.7	728	104	66	100	5	3.12232355707
10.8	718	82	74	122	7	3.11243134573
10.9	699	65	92	140	2	3.10432812753
11.0	688	48	106	157	3	3.09160987061
11.1	672	39	126	165	1	3.08860847725
11.2	654	30	143	174	1	3.11139141393
11.3	634	27	162	177	1	3.11852920406
11.4	619	24	175	180	0	3.10568816223
11.5	601	21	194	182	2	3.11009038172
11.6	584	20	210	183	3	3.09775050072
11.7	565	18	225	185	4	3.11741876823
11.8	547	14	241	189	2	3.12509198876
11.9	531	11	259	193	3	3.14652031937
12.0	516	11	275	193	2	3.16713618977
12.1	503	11	288	194	0	3.16507567007
12.2	493	10	298	195	1	3.1840068069
12.3	484	10	305	194	1	3.1823298774
12.4	477	8	314	195	1	3.19437625903
12.5	471	7	324	195	0	3.21186398441
12.6	455	6	338	196	2	3.2024422869
12.7	441	6	355	198	4	3.19623985227
12.8	431	4	367	200	3	3.19666774006
12.9	423	4	378	200	1	3.1946644663
13.0	417	4	388	201	1	3.19008931188
13.1	411	2	396	203	2	3.19044557089
13.2	407	2	400	202	0	3.19073672696
13.3	400	2	408	202	3	3.19641298395
13.4	385	2	423	202	0	3.20902498402
13.5	375	1	434	203	1	3.21112453121
13.6	370	2	441	203	1	3.20894750623
13.7	361	3	452	203	0	3.21743960959
13.8	355	2	456	203	1	3.22915285428
13.9	348	3	462	203	2	3.22608518354
14.0	342	3	468	203	2	3.22351674017
14.1	333	3	479	203	1	3.2323337674
14.2	325	3	491	202	0	3.22830108393
14.3	321	3	493	202	1	3.22261697157
14.4	311	4	503	202	0	3.23470456609
14.5	308	4	504	201	2	3.23289327649
14.6	297	5	514	201	1	3.23717083653
14.7	290	6	523	201	0	3.24593134635
14.8	287	5	525	202	0	3.24266552594
14.9	283	4	531	202	3	3.24729578538
15.0	275	4	539	202	3	3.26445644872
15.1	268	5	546	202	1	3.27527431135
15.2	262	6	550	202	0	3.27361984431
15.3	259	6	550	201	0	3.27550856338
15.4	253	6	558	200	0	3.2801382384
15.5	249	5	561	201	1	3.27788687788
15.6	247	7	567	200	1	3.28147912662
15.7	246	7	569	200	0	3.28040194619
15.8	242	7	573	201	0	3.27849472316
15.9	240	6	575	201	1	3.28061110797
16.0	237	6	577	199	3	3.27840592787
16.1	234	6	584	199	0	3.28325257617
16.2	228	7	588	197	0	3.27284046728
16.3	218	7	595	197	1	3.26544821208
16.4	212	6	601	199	2	3.26850754926
16.5	203	5	607	199	2	3.27151837297
16.6	196	6	613	199	0	3.27284314922
16.7	196	5	616	199	0	3.27134500813
16.8	192	5	619	198	0	3.27376341415
16.9	192	5	615	197	0	3.26584812531
17.0	190	6	613	197	0	3.2622342968
17.1	189	6	617	196	0	3.25581627004
17.2	185	7	618	195	1	3.25385680972
17.3	183	6	621	196	1	3.24980997545
17.4	177	3	625	199	2	3.25793162881
17.5	171	2	628	199	0	3.26200031806
17.6	173	2	627	199	0	3.26138025451
17.7	172	2	626	197	0	3.2597866253
17.8	171	2	622	195	1	3.25592415367
17.9	169	2	623	195	0	3.25197603992
18.0	168	2	622	195	0	3.247993862
18.1	165	3	623	194	1	3.24801777748
18.2	160	3	625	192	1	3.24489510857
18.3	157	3	625	191	0	3.24809160895
18.4	161	4	624	189	0	3.2461093991
18.5	157	5	617	188	3	3.23402874219
18.6	157	4	616	186	1	3.23359020623
18.7	149	4	622	187	1	3.23884543552
18.8	149	2	621	189	0	3.22956387576
18.9	148	2	620	189	0	3.22448176866
19.0	145	3	622	188	1	3.2254394383
19.1	140	2	624	187	0	3.21804855229
19.2	141	3	621	185	1	3.21217089628
19.3	139	3	622	184	0	3.21668858648
19.4	139	4	617	183	0	3.21077029978
19.5	138	4	614	182	0	3.2105330166
19.6	134	3	613	179	2	3.21498558822
19.7	128	2	616	180	0	3.21499974291
19.8	123	3	613	179	0	3.20763580632
19.9	121	2	613	180	0	3.20769740876
20.0	118	2	614	178	0	3.20980167532
rep	3
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	800	194	0	0	0	0
-1.9	800	194	0	0	0	0
-1.8	802	194	0	0	0	0
-1.7	800	194	0	0	0	0
-1.6	801	194	0	0	0	0
-1.5	806	194	0	0	0	0
-1.4	807	195	0	0	0	0
-1.3	810	194	0	0	0	0
-1.2	811	195	0	0	0	0
-1.1	810	195	0	0	0	0
-1.0	807	195	0	0	0	0
-0.9	810	196	0	0	0	0
-0.8	808	195	0	0	0	0
-0.7	807	195	0	0	0	0
-0.6	808	195	0	0	0	0
-0.5	809	195	0	0	0	0
-0.4	806	195	0	0	0	0
-0.3	806	195	0	0	0	0
-0.2	806	196	0	0	0	0
-0.1	809	196	0	0	0	0
-6.23077978101e-14	808	196	1	0	0	4.54630480237
0.0999999999999	810	197	1	0	0	4.54630480237
0.2	805	197	1	0	0	4.54630480237
0.3	803	196	2	0	0	4.4104206763
0.4	803	196	2	0	0	4.4104206763
0.5	805	196	2	0	0	4.4104206763
0.6	804	196	2	0	0	4.4104206763
0.7	805	196	2	0	0	4.4104206763
0.8	808	195	2	0	0	4.4104206763
0.9	809	195	2	0	0	4.4104206763
1.0	807	195	2	0	0	4.4104206763
1.1	803	195	2	0	0	4.4104206763
1.2	802	195	2	0	0	4.4104206763
1.3	804	195	2	0	0	4.4104206763
1.4	805	194	2	0	0	4.4104206763
1.5	804	193	2	0	0	4.4104206763
1.6	808	193	2	0	0	4.4104206763
1.7	809	195	2	0	0	4.4104206763
1.8	806	193	3	0	0	4.46958723613
1.9	806	194	3	0	1	4.46958723613
2.0	807	193	4	0	0	4.41502984517
2.1	806	193	4	0	0	4.41502984517
2.2	801	193	5	0	0	4.6118655324
2.3	801	192	6	0	0	4.50620182398
2.4	800	191	6	0	0	4.50620182398
2.5	799	193	6	0	0	4.50620182398
2.6	796	194	7	0	0	4.39804157413
2.7	797	195	8	0	0	4.38004901681
2.8	796	195	9	0	1	4.43301584485
2.9	793	195	11	0	0	4.321115895
3.0	790	194	10	0	0	4.378319477
3.1	791	194	11	0	0	4.27385500067
3.2	792	195	11	0	0	4.27385500067
3.3	791	195	10	0	0	4.27610473351
3.4	790	196	10	0	0	4.27610473351
3.5	788	196	11	0	0	4.24490433964
3.6	786	194	11	0	0	4.24490433964
3.7	783	194	11	0	0	4.24490433964
3.8	786	194	11	0	0	4.24490433964
3.9	786	194	12	0	0	4.16920445508
4.0	785	193	12	0	0	4.16920445508
4.1	786	193	12	0	0	4.16920445508
4.2	787	193	12	0	0	4.16920445508
4.3	787	193	12	0	0	4.16920445508
4.4	788	194	12	0	0	4.16920445508
4.5	790	195	12	0	0	4.16920445508
4.6	792	196	12	0	0	4.16920445508
4.7	793	197	12	0	1	4.16920445508
4.8	791	197	13	0	1	4.23000783434
4.9	789	196	15	1	0	4.12451065649
5.0	787	196	16	1	0	4.16258335655
5.1	786	196	17	1	0	4.08385128212
5.2	787	196	17	1	0	4.08385128212
5.3	787	196	17	1	1	4.08385128212
5.4	787	196	20	1	0	4.07845324944
5.5	787	196	20	1	0	4.07845324944
5.6	786	196	22	1	1	4.02744976298
5.7	782	197	25	1	0	3.93091534142
5.8	781	197	25	1	0	3.82326624803
5.9	776	197	27	1	0	3.80398067293
6.0	772	196	29	2	2	3.80323960185
6.1	766	190	34	8	1	3.92431357662
6.2	763	182	37	17	2	3.9645179546
6.3	756	169	41	31	2	3.9442330911
6.4	749	146	49	52	2	3.84889986696
6.5	742	128	56	69	4	3.84142603748
6.6	731	109	66	88	3	3.803685075
6.7	724	89	73	108	4	3.82991583754
6.8	713	70	86	127	4	3.80730968581
6.9	700	57	98	142	3	3.76886348614
7.0	675	45	122	154	0	3.73433298395
7.1	660	32	136	169	3	3.70153796062
7.2	644	27	151	173	2	3.68515938382
7.3	630	22	165	179	2	3.65947945936
7.4	619	19	176	183	0	3.63748072432
7.5	604	17	191	186	2	3.62283045746
7.6	585	17	210	185	2	3.60951037808
7.7	565	11	230	191	1	3.60172523351
7.8	550	10	247	192	2	3.57982599052
7.9	538	9	257	192	4	3.56879408412
8.0	520	8	273	193	1	3.53810365812
8.1	507	9	284	193	3	3.53015333819
8.2	490	9	301	193	3	3.52381920221
8.3	474	7	318	193	1	3.53119525079
8.4	465	5	326	196	2	3.53422787861
8.5	456	5	332	195	0	3.53074921611
8.6	451	5	339	195	0	3.53223403425
8.7	445	5	343	194	0	3.53519395335
8.8	435	4	353	196	0	3.53488064661
8.9	421	4	364	196	0	3.53593214193
9.0	419	3	369	197	2	3.53190356678
9.1	405	4	378	196	2	3.53638058905
9.2	395	6	386	196	1	3.54333369467
9.3	391	6	392	197	0	3.54561499432
9.4	383	6	399	196	0	3.55283874405
9.5	376	6	402	196	0	3.55179610003
9.6	371	5	405	196	1	3.54939190432
9.7	364	5	413	195	2	3.54323927469
9.8	356	4	420	196	3	3.54231414642
9.9	347	4	428	195	0	3.54158834557
10.0	343	4	432	195	0	3.53390389285
10.1	338	4	436	195	1	3.53529660628
10.2	329	5	447	192	0	3.53076429946
10.3	325	6	451	190	0	3.52809273938
10.4	321	7	453	189	1	3.53268947047
10.5	314	7	461	189	0	3.52531545881
10.6	304	7	470	187	0	3.52100096712
10.7	305	8	467	186	0	3.5197186103
10.8	301	8	468	186	1	3.52957727514
10.9	291	8	479	185	0	3.54030854664
11.0	285	9	485	182	4	3.52632005613
11.1	274	7	497	181	3	3.52010027035
11.2	262	6	511	181	1	3.51942960342
11.3	253	8	518	180	2	3.52239074422
11.4	244	8	523	179	1	3.52493932816
11.5	237	8	531	178	1	3.53022137884
11.6	228	9	536	176	0	3.52200409157
11.7	216	8	546	176	0	3.52529635302
11.8	211	7	548	177	0	3.52369897023
11.9	209	6	550	176	1	3.52721628007
12.0	201	6	558	173	0	3.52944198879
12.1	194	5	565	173	2	3.53828478152
12.2	185	5	573	172	0	3.53479630176
12.3	186	5	571	171	0	3.52923376118
12.4	182	5	572	171	0	3.52643828523
12.5	181	5	573	170	0	3.51985241363
12.6	182	6	569	169	1	3.51932052835
12.7	180	6	570	168	1	3.52015041383
12.8	174	4	574	167	0	3.51777548588
12.9	172	4	573	166	0	3.51208118626
13.0	172	5	572	166	0	3.51116289249
13.1	174	6	571	164	1	3.50993503552
13.2	174	6	574	162	0	3.50824274734
13.3	168	6	575	161	0	3.49973609118
13.4	161	6	577	158	1	3.49587381831
13.5	157	6	582	158	2	3.50094507921
13.6	154	7	583	159	1	3.49649113108
13.7	150	6	586	161	0	3.49517650768
13.8	148	6	584	161	0	3.48891025257
13.9	143	6	588	159	1	3.48942276577
14.0	145	7	585	157	0	3.48770327855
14.1	143	6	583	156	1	3.47479928037
14.2	144	5	581	157	0	3.46931927689
14.3	142	5	585	155	0	3.47353045
14.4	137	4	584	156	0	3.47672250153
14.5	133	4	582	156	0	3.46893333722
14.6	126	4	582	155	0	3.45929019353
14.7	124	4	582	154	0	3.45213501253
14.8	123	3	580	153	0	3.45052278543
14.9	122	2	580	149	0	3.44702825085
15.0	120	3	582	149	0	3.44468284388
15.1	119	3	580	147	2	3.43690623633
15.2	116	2	583	147	0	3.43039705626
15.3	114	3	579	146	0	3.41812260786
15.4	111	3	581	143	2	3.4121903769
15.5	105	4	585	140	1	3.41716073314
15.6	102	6	581	138	0	3.41133457985
15.7	101	6	583	137	1	3.41156815847
15.8	102	6	575	136	0	3.40257293032
15.9	103	5	575	135	0	3.40000738899
16.0	105	5	572	132	1	3.39124762642
16.1	100	5	573	131	1	3.38054194562
16.2	101	4	568	131	0	3.37220900383
16.3	99	5	570	128	4	3.36783930329
16.4	95	4	569	128	0	3.37335425148
16.5	97	4	566	127	0	3.37325290115
16.6	99	5	564	124	1	3.36699339948
16.7	97	5	557	122	2	3.35517287256
16.8	89	3	560	123	0	3.36508617852
16.9	90	3	558	121	0	3.36324874934
17.0	90	2	557	120	1	3.36090038283
17.1	89	2	555	119	1	3.36525442072
17.2	86	2	552	117	0	3.37014860505
17.3	88	2	548	117	0	3.36780112468
17.4	87	2	542	115	0	3.3575356904
17.5	88	2	538	112	1	3.34938804777
17.6	87	2	537	111	1	3.34159072469
17.7	86	3	532	110	0	3.3447105952
17.8	84	3	532	109	1	3.34374750124
17.9	82	3	529	108	0	3.33908562576
18.0	82	3	527	107	0	3.33635636532
18.1	81	4	522	107	0	3.32630583753
18.2	82	4	515	106	0	3.31677660447
18.3	81	4	511	105	0	3.30711393879
18.4	78	4	511	104	0	3.3019412422
18.5	78	3	505	104	0	3.30914353133
18.6	75	3	506	100	0	3.31670276482
18.7	72	3	498	99	1	3.30624353984
18.8	68	3	496	99	0	3.31061827886
18.9	68	4	490	97	0	3.30297907633
19.0	69	5	487	94	0	3.29369382195
19.1	69	5	482	93	0	3.28896431042
19.2	69	7	478	93	1	3.28429954632
19.3	67	6	475	93	2	3.26873955165
19.4	65	5	469	94	0	3.25411412741
19.5	67	5	461	91	0	3.23580004165
19.6	68	6	457	90	1	3.23321300432
19.7	67	6	457	87	0	3.22407075051
19.8	66	5	455	87	0	3.22533370415
19.9	67	6	451	85	0	3.22379701122
20.0	71	7	446	84	0	3.20601443769
rep	4
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	770	221	0	0	0	0
-1.9	769	221	0	0	0	0
-1.8	769	220	0	0	0	0
-1.7	768	221	0	0	0	0
-1.6	769	222	0	0	0	0
-1.5	770	222	0	0	0	0
-1.4	770	222	0	0	0	0
-1.3	771	223	0	0	0	0
-1.2	773	225	0	0	0	0
-1.1	772	224	0	0	0	0
-1.0	772	223	0	0	0	0
-0.9	773	222	0	0	0	0
-0.8	773	221	0	0	0	0
-0.7	772	221	0	0	0	0
-0.6	772	221	0	0	0	0
-0.5	771	222	0	0	0	0
-0.4	770	221	0	0	0	0
-0.3	767	221	0	0	0	0
-0.2	768	221	0	0	0	0
-0.1	768	221	0	0	0	0
-6.23077978101e-14	768	222	1	0	0	3.82586591163
0.0999999999999	768	222	2	0	0	3.89261128496
0.2	765	221	5	0	0	4.08731619393
0.3	766	222	5	0	1	4.08731619393
0.4	766	221	7	0	0	4.19697043715
0.5	763	222	9	0	1	4.10448680265
0.6	759	222	11	0	0	4.17088855256
0.7	759	221	11	0	0	4.17088855256
0.8	760	221	11	0	0	4.17088855256
0.9	756	221	12	0	0	4.26865041031
1.0	754	222	12	0	0	4.26865041031
1.1	756	222	12	0	0	4.26865041031
1.2	754	223	14	0	0	4.31389691717
1.3	752	223	16	0	0	4.38140692822
1.4	750	222	16	0	0	4.38140692822
1.5	748	221	16	2	1	4.49603967926
1.6	746	219	16	5	1	4.45872678812
1.7	745	208	16	16	1	4.36385115563
1.8	745	201	17	23	2	4.38075497544
1.9	745	196	18	28	1	4.39444299423
2.0	742	174	20	50	5	4.32700216669
2.1	738	145	26	80	5	4.26326919325
2.2	731	110	34	115	5	4.24968143728
2.3	723	88	44	137	4	4.24277232683
2.4	711	73	58	153	5	4.26182021466
2.5	704	58	66	169	2	4.28327050342
2.6	692	43	80	183	1	4.30812447903
2.7	679	37	94	189	4	4.31420537325
2.8	662	31	111	195	0	4.32477583611
2.9	652	28	119	198	4	4.33493887015
3.0	641	26	131	202	1	4.34322820902
3.1	632	20	141	208	2	4.35938665201
3.2	619	16	155	210	2	4.36642702587
3.3	607	12	168	214	2	4.38717510712
3.4	598	11	178	214	1	4.39934236317
3.5	584	10	192	215	0	4.38288373562
3.6	570	9	205	215	3	4.41327091029
3.7	558	9	217	215	1	4.42794607734
3.8	550	8	225	216	1	4.43226194681
3.9	540	9	237	215	2	4.43565813417
4.0	526	8	251	215	4	4.42326420217
4.1	513	8	265	215	1	4.43036280102
4.2	501	8	277	214	1	4.43851702826
4.3	491	8	289	213	1	4.44392255362
4.4	480	6	299	212	1	4.43026974637
4.5	471	6	309	211	2	4.43346143717
4.6	460	5	322	212	3	4.40950112705
4.7	442	5	336	212	1	4.41373957517
4.8	432	4	344	212	0	4.40729211475
4.9	418	4	359	210	2	4.40742718699
5.0	401	4	374	210	0	4.40912060566
5.1	391	4	383	209	0	4.4037248059
5.2	381	6	393	207	4	4.40606800841
5.3	368	6	404	207	0	4.40713152089
5.4	361	7	409	206	1	4.40233220431
5.5	350	8	419	205	2	4.40247254263
5.6	347	10	423	204	2	4.40303859762
5.7	339	8	426	206	0	4.39718091884
5.8	330	8	436	205	0	4.39589730458
5.9	320	9	444	199	0	4.38199709429
6.0	313	9	448	197	3	4.37020036973
6.1	303	9	454	196	0	4.35810825947
6.2	296	10	459	195	2	4.35122394243
6.3	287	10	461	192	1	4.33592453928
6.4	279	11	468	191	1	4.32987363654
6.5	269	11	475	188	3	4.3177521668
6.6	260	10	484	189	1	4.3177999439
6.7	252	10	486	189	2	4.31544991274
6.8	244	10	490	187	1	4.30742134174
6.9	239	9	495	186	1	4.30587810136
7.0	229	7	505	185	1	4.30818719254
7.1	226	7	503	185	1	4.30817778248
7.2	221	7	508	185	1	4.29984329675
7.3	219	7	505	183	2	4.28404235273
7.4	215	6	508	183	1	4.2738522569
7.5	207	5	516	179	0	4.27011666804
7.6	200	5	523	177	1	4.26745780013
7.7	194	5	526	177	2	4.2651128264
7.8	183	4	532	173	1	4.24882850765
7.9	180	3	529	173	0	4.24393073978
8.0	172	4	530	169	1	4.23128958536
8.1	170	6	530	166	2	4.22165931268
8.2	156	6	537	166	0	4.22532703081
8.3	153	5	535	163	0	4.21629067402
8.4	154	5	533	161	1	4.20995036398
8.5	149	5	531	160	0	4.20203507282
8.6	146	5	526	158	0	4.19136546369
8.7	146	3	527	158	0	4.19410671349
8.8	142	3	528	155	2	4.19207868869
8.9	135	4	528	155	0	4.17963678356
9.0	133	4	526	153	0	4.17460045696
9.1	133	3	519	152	0	4.16452079235
9.2	133	3	515	149	1	4.16087365339
9.3	131	3	513	146	0	4.15298789332
9.4	126	3	503	143	0	4.13592965492
9.5	123	3	504	140	0	4.13285837629
9.6	125	2	497	138	0	4.12741030467
9.7	124	2	494	134	0	4.11779275634
9.8	121	3	495	134	0	4.11443157999
9.9	119	4	492	134	0	4.1057128426
10.0	119	4	489	132	0	4.10164811274
10.1	115	5	487	130	0	4.087016057
10.2	110	5	489	129	0	4.09049740703
10.3	110	4	486	130	2	4.08608641144
10.4	104	4	482	128	0	4.06889656882
10.5	100	4	484	127	2	4.06189176111
10.6	95	3	485	126	0	4.04704231767
10.7	96	4	482	121	0	4.03612460674
10.8	96	3	473	121	1	4.02366862227
10.9	93	5	469	118	1	4.00422159098
11.0	92	5	463	115	0	3.99172869992
11.1	88	5	461	113	0	3.97697240058
11.2	89	5	462	110	1	3.98619154709
11.3	89	3	461	108	0	3.97856113432
11.4	91	3	452	107	0	3.96211177232
11.5	91	4	447	103	0	3.95019226153
11.6	90	5	445	102	0	3.94526971699
11.7	86	6	443	99	0	3.94144084341
11.8	84	6	441	98	1	3.93712786585
11.9	81	6	439	99	0	3.93572121019
12.0	81	7	432	97	0	3.92643717813
12.1	80	9	429	95	0	3.91924937392
12.2	75	7	432	95	0	3.9258988321
12.3	76	7	432	95	0	3.92593301716
12.4	73	7	430	94	0	3.91468524429
12.5	75	5	425	96	0	3.90593503518
12.6	75	5	419	95	0	3.89488779119
12.7	71	6	418	94	0	3.89018615945
12.8	69	6	418	94	0	3.88891232087
12.9	66	6	412	93	0	3.87594913859
13.0	65	6	405	91	0	3.85538518704
13.1	65	6	404	91	0	3.85121705175
13.2	65	7	396	90	0	3.84095158629
13.3	64	6	394	91	1	3.82933239302
13.4	61	5	394	92	0	3.82029678935
13.5	59	6	385	89	1	3.79602010774
13.6	58	3	375	91	0	3.78999834829
13.7	59	2	373	88	0	3.79066164735
13.8	58	3	374	87	0	3.78900732212
13.9	58	3	371	86	0	3.78560244142
14.0	59	5	365	85	0	3.77299310318
14.1	58	5	363	85	0	3.76441741468
14.2	59	5	358	79	0	3.7555328698
14.3	59	5	354	78	0	3.74847384018
14.4	56	4	351	78	0	3.73892105907
14.5	57	3	346	78	0	3.73861358914
14.6	57	2	339	77	2	3.71844576548
14.7	56	2	339	77	0	3.71459399903
14.8	56	2	335	76	1	3.70617109266
14.9	57	2	329	76	1	3.68771775716
15.0	53	1	322	77	2	3.67342378781
15.1	51	1	320	77	0	3.67257267328
15.2	51	1	316	76	0	3.6681670963
15.3	50	1	307	73	0	3.66167602072
15.4	47	2	304	72	0	3.65593511549
15.5	49	3	298	70	0	3.64770915447
